earnings,enrollment,admission_rate,sat_avg,avg_cost,pell_pct,completion_rate,median_debt,CONTROL,REGION,log_earnings,log_enrollment
40826,299,NA,NA,NA,0.5158,NA,5846,3,2,10.61707441233353,5.703782474656201
34937,117,NA,NA,NA,0.4477,NA,5500,3,8,10.461301718524922,4.770684624465665
23404,249,NA,NA,NA,0.2629,NA,5319,3,2,10.060662226908127,5.521460917862246
34558,156,NA,NA,NA,0.84,NA,9500,3,8,10.450394350873067,5.056245805348308
64311,44,NA,NA,NA,0.5414,NA,12970,3,2,11.071485968689245,3.8066624897703196
26792,92,NA,NA,NA,0.7338,NA,7847,3,3,10.19585861447404,4.532599493153256
33151,142,NA,NA,NA,0.8165,NA,8708,3,3,10.408828161071545,4.962844630259907
24941,130,NA,NA,NA,0.6794,NA,6333,3,3,10.12426831466115,4.875197323201151
34913,178,NA,NA,NA,0.3162,NA,8500,3,3,10.460614531668961,5.187385805840755
17368,127,NA,NA,NA,0.3808,NA,7000,3,7,9.762384711558127,4.852030263919617
19499,72,NA,NA,NA,0.6207,NA,9833,3,3,9.878118461185586,4.290459441148391
23547,200,NA,NA,NA,0.5211,NA,4806,3,3,10.066753702794923,5.303304908059076
23226,98,NA,NA,NA,0.5135,NA,8867,3,3,10.053027619805704,4.59511985013459
27209,296,NA,NA,NA,0.6029,NA,6028,3,8,10.211303079907536,5.6937321388027
56930,286,0.7963,1130,52367,0.3255,0.6386,21500,2,8,10.949577721945127,5.659482215759621
73997,1525,0.8833,1073,26946,0.4565,0.6505,18610,1,1,11.211779830823977,7.330405211844402
55552,836,0.7815,972,52170,0.3984,0.1818,12500,2,6,10.925074798020022,6.729824070489475
92405,284,1,NA,38999,0.5488,1,16458,3,4,11.433936368719857,5.652489180268651
92405,2270,0.8387,NA,38480,0.5373,0.25,16458,3,6,11.433936368719857,7.7279755421055585
23906,152,NA,NA,NA,0.6296,NA,6333,3,2,10.081884752437926,5.030437921392435
26696,256,NA,NA,NA,0.5759,NA,9500,3,5,10.19226902043121,5.54907608489522
26696,264,NA,NA,NA,0.5441,NA,9500,3,5,10.19226902043121,5.579729825986222
23193,157,NA,NA,NA,0.6123,NA,5724,3,5,10.051605787988585,5.062595033026967
24421,139,NA,NA,NA,0.4863,NA,6333,3,8,10.103198696867215,4.941642422609304
24421,35,NA,NA,NA,0.3944,NA,6333,3,8,10.103198696867215,3.58351893845611
32986,155,NA,NA,NA,0.4199,NA,6729,2,8,10.403838508008098,5.049856007249537
31141,814,NA,NA,NA,0.6725,NA,9500,3,8,10.346280557910271,6.703188113240863
25699,185,NA,NA,NA,0.6239,NA,9833,3,5,10.154207359620441,5.225746673713202
31141,1073,NA,NA,NA,0.7431,NA,9500,3,8,10.346280557910271,6.97914527506881
53085,430,NA,NA,NA,0.6451,NA,6333,3,1,10.879649681447674,6.066108090103747
19761,221,NA,NA,12277,0.9451,0.5897,5000,2,9,9.891465577308802,5.402677381872279
34186,8,NA,NA,NA,0.9091,NA,9500,3,6,10.439571482516213,2.1972245773362196
28954,128,NA,NA,NA,0.6651,NA,7934,2,6,10.273463642713988,4.859812404361672
24707,86,NA,NA,NA,0.7774,NA,6859,3,5,10.11484188327536,4.465908118654584
30848,1616,NA,NA,NA,0.7137,NA,9433,3,8,10.336827197410273,7.388327859577107
29839,37,NA,NA,NA,0.8197,NA,7917,3,4,10.303571541691813,3.6375861597263857
27330,160,NA,NA,NA,0.613,NA,7307,3,3,10.215740278922114,5.081404364984463
30803,219,NA,NA,NA,0.703,NA,6312,3,6,10.335367366815744,5.393627546352362
30803,186,NA,NA,NA,0.5646,NA,6312,3,7,10.335367366815744,5.231108616854587
36132,244,NA,NA,NA,0.4139,NA,6333,3,4,10.494934178269734,5.501258210544727
36920,373,NA,NA,NA,0.7898,NA,9100,3,2,10.516508688616788,5.924255797414532
31102,230,NA,NA,NA,0.9132,NA,10661,3,5,10.345027404781282,5.442417710521793
34421,6433,NA,NA,34298,0.796,0.0689,13000,3,5,10.446422122219738,8.769351707798972
38317,650,NA,NA,NA,0.5352,NA,9773,3,8,10.553648940919915,6.478509642208569
58561,145,0.2857,NA,NA,0.4588,NA,18000,2,8,10.977824224992123,4.983606621708336
48036,176,NA,NA,NA,0.5894,NA,23000,2,1,10.779706008780574,5.176149732573829
63612,90,NA,NA,NA,0.4098,NA,10916,3,8,11.060557410775806,4.51085950651685
24879,331,NA,NA,NA,0.7012,NA,6333,3,8,10.121779353119313,5.805134968916488
40054,65,1,NA,NA,0.6615,NA,8250,2,2,10.59798382266537,4.189654742026425
28693,360,NA,NA,NA,0.5518,NA,7457,3,6,10.264408469559651,5.8888779583328805
16715,104,NA,NA,NA,0.3421,NA,8389,3,5,9.7240617988542,4.653960350157523
43185,132,1,NA,27748,0.4237,0.5,11803,2,6,10.673248491714386,4.890349128221754
19880,51,NA,NA,NA,0.988,NA,6083,3,6,9.897469480210566,3.9512437185814275
92405,1940,0.9143,NA,38272,0.5157,0.5,16458,3,5,11.433936368719857,7.57095858316901
92405,144,1,NA,28094,0.5537,0,16458,3,3,11.433936368719857,4.976733742420574
41067,579,NA,NA,NA,0.6303,NA,6886,3,5,10.622960158263622,6.363028103540465
24407,163,NA,NA,NA,0.6314,NA,7050,3,5,10.102625255383492,5.099866427824199
30481,30,NA,NA,NA,0.7297,NA,8481,3,5,10.32485881766135,3.4339872044851463
106192,31,NA,NA,NA,0.0625,NA,16849,3,2,11.573004055385706,3.4657359027997265
17360,765,NA,NA,19858,0.9219,0.5878,NA,2,2,9.761923988214342,6.641182169740591
87877,191,NA,NA,NA,0.4186,NA,10699,3,8,11.383693388455677,5.2574953720277815
76813,6563,0.984,NA,21201,0.2727,NA,14405,1,7,11.249129175644406,8.789355452209982
102672,1162,NA,NA,30119,0.5513,0.1111,24145,3,6,11.539294719990297,7.0587581525186645
46573,89,0.7405,720,31042,0.449,NA,17495,2,4,10.74877625305556,4.499809670330265
24022,127,NA,NA,NA,0.6032,NA,6222,3,5,10.086725356114435,4.852030263919617
31055,228,NA,NA,NA,0.5791,NA,7916,3,6,10.343515104993404,5.43372200355424
24407,99,NA,NA,NA,0.7243,NA,7050,3,5,10.102625255383492,4.605170185988092
23712,46,NA,NA,NA,0.5287,NA,9833,3,4,10.073736528095813,3.8501476017100584
25223,209,NA,NA,NA,0.4537,NA,6333,3,4,10.135511555656276,5.3471075307174685
48281,124,NA,NA,NA,0.3133,NA,9350,3,1,10.784793387507323,4.8283137373023015
87877,284,NA,NA,NA,0.4981,NA,10699,3,8,11.383693388455677,5.652489180268651
63435,7877,0.9115,1248,27678,0.3143,0.3415,19500,1,2,11.057771038574698,8.971829343530851
34421,211,NA,NA,33349,0.5926,0,13000,3,6,10.446422122219738,5.356586274672012
32568,8841,NA,NA,21430,0.7823,0.233,9500,2,2,10.391085490182816,9.087268374386188
31055,466,NA,NA,NA,0.6571,NA,7916,3,6,10.343515104993404,6.1463292576688975
24635,2,NA,NA,NA,0.4118,NA,NA,3,5,10.111923474978063,1.0986122886681098
55204,144,0.5935,NA,NA,0.3292,NA,20250,2,8,10.91879069340793,4.976733742420574
40669,413,NA,NA,28676,0.694,0.575,15215,3,8,10.613221410450464,6.025865973825314
25073,77,NA,NA,NA,0.6692,NA,8028,3,2,10.129546848931234,4.356708826689592
31141,868,NA,NA,NA,0.7016,NA,9500,3,8,10.346280557910271,6.767343125265392
33079,84,NA,NA,NA,0.6379,NA,9389,3,3,10.40665391893463,4.442651256490317
29898,79,NA,NA,NA,0.7326,NA,7719,3,3,10.30554686750946,4.382026634673881
30060,57,NA,NA,NA,0.6887,NA,7504,3,5,10.310950663306965,4.060443010546419
43137,475,0.4018,NA,24762,0.4897,NA,14049,2,5,10.672136376495851,6.16541785423142
39080,359,NA,NA,31095,0.5677,0.4545,13000,3,4,10.573366106156719,5.886104031450156
38922,720,NA,NA,NA,0.6929,NA,9096,3,6,10.56931492244111,6.580639137284949
33070,1076,NA,NA,NA,0.6037,NA,9473,3,6,10.406381805975839,6.981934677156389
28918,28,NA,NA,NA,0.7757,NA,9500,3,5,10.272219517588072,3.367295829986474
44444,428,NA,NA,NA,0.7876,NA,6333,3,1,10.701985248703899,6.061456918928017
34949,0,NA,NA,NA,NA,NA,9833,3,5,10.461645134949325,0
23921,73,NA,NA,NA,0.7101,NA,7851,3,5,10.082512013210788,4.30406509320417
34421,67,NA,NA,NA,0.4571,NA,13000,3,5,10.446422122219738,4.219507705176107
24407,50,NA,NA,NA,0.6023,NA,7050,3,3,10.102625255383492,3.9318256327243257
24407,136,NA,NA,NA,0.6897,NA,7050,3,3,10.102625255383492,4.919980925828125
38317,257,NA,NA,NA,0.7268,NA,9773,3,8,10.553648940919915,5.552959584921617
24022,67,NA,NA,NA,0.6761,NA,6222,3,2,10.086725356114435,4.219507705176107
33079,75,NA,NA,NA,0.6887,NA,9389,3,3,10.40665391893463,4.330733340286331
29898,77,NA,NA,NA,0.6296,NA,7719,3,5,10.30554686750946,4.356708826689592
30072,65,NA,NA,NA,0.7857,NA,5500,3,5,10.311349785244014,4.189654742026425
36089,183,NA,NA,NA,0.5929,NA,9500,3,8,10.493743388746434,5.214935757608986
27035,1089,NA,NA,NA,0.6479,NA,7389,3,6,10.204887601816106,6.993932975223189
24879,359,NA,NA,NA,0.6495,NA,6333,3,8,10.121779353119313,5.886104031450156
33601,396,NA,NA,NA,0.6473,NA,9251,3,4,10.422311107413181,5.983936280687191
48472,5613,0.8641,1070,23524,0.3879,0.4881,13015,1,5,10.788741590624825,8.633018756921828
40863,6574,0.9968,1083,19617,0.4288,0.2533,9500,1,5,10.61798028711545,8.791029857045965
48191,429,NA,NA,30078,0.2952,NA,20500,3,8,10.782927560612269,6.063785208687608
27688,1415,NA,NA,NA,0.7751,NA,9445,3,8,10.228754385315181,7.255591274253665
45987,86,1,NA,25596,0.5143,0.3077,12805,3,2,10.736114026834217,4.465908118654584
45987,6,NA,NA,NA,0.4091,0.6667,12805,3,6,10.736114026834217,1.9459101490553132
45987,2378,0.985,NA,40687,0.6183,0.2174,12805,3,8,10.736114026834217,7.774435510302958
45987,109,NA,NA,40132,0.6223,0.3333,12805,3,5,10.736114026834217,4.700480365792417
45987,516,1,NA,38315,0.7373,0.125,12805,3,5,10.736114026834217,6.248042874508429
45987,27825,0.9838,868,38660,0.6843,0.3657,12805,3,3,10.736114026834217,10.233726114401822
45987,1,NA,NA,NA,0.25,0,12805,3,8,10.736114026834217,0.6931471805599453
45987,62,1,NA,42312,0.7059,0.7143,12805,3,2,10.736114026834217,4.143134726391533
45987,210,1,NA,34318,0.7936,0.3889,12805,3,3,10.736114026834217,5.351858133476067
45987,8,NA,NA,NA,0.5385,0.3333,12805,3,6,10.736114026834217,2.1972245773362196
45987,13,NA,NA,42312,0.52,0,12805,3,5,10.736114026834217,2.6390573296152584
50135,16146,0.6794,1106,18177,0.2809,0.3729,9673,1,5,10.822474645958026,9.689489552881621
35697,1466,NA,NA,16177,0.524,0.162,7000,1,5,10.482821930623263,7.2909747781429814
92538,1802,NA,NA,NA,0.11,NA,22000,2,1,11.435374649951669,7.497207223203318
28710,484,NA,NA,NA,0.7879,NA,9304,3,2,10.26500077311511,6.184148890937483
34657,140,NA,NA,NA,0.8022,NA,9500,3,6,10.453255004416736,4.948759890378168
31109,125,NA,NA,NA,0.8893,NA,9500,3,8,10.34525244536991,4.836281906951478
30848,6174,NA,NA,14577,0.304,NA,5500,1,5,10.336827197410273,8.728264161496178
62668,53782,0.6669,NA,NA,0.398,0,13610,1,6,11.045606229513378,10.892712711085943
30438,3057,NA,NA,14215,0.5578,NA,7618,1,5,10.323447106794745,8.025516386489008
27652,52,NA,NA,NA,0.3883,NA,9500,3,3,10.227453337065155,3.970291913552122
26696,196,NA,NA,NA,0.6441,NA,9500,3,5,10.19226902043121,5.2832037287379885
34222,189,NA,NA,NA,0.7259,NA,5899,3,5,10.440623991091917,5.247024072160486
32044,162,NA,NA,NA,0.8211,NA,6200,3,5,10.374865237335007,5.093750200806762
29392,430,NA,NA,30532,0.8822,NA,9500,3,3,10.288477807454907,6.066108090103747
30481,38,NA,NA,NA,0.7,NA,8481,3,5,10.32485881766135,3.6635616461296463
33079,91,NA,NA,NA,0.561,NA,9389,3,3,10.40665391893463,4.5217885770490405
33079,87,NA,NA,NA,0.6899,NA,9389,3,5,10.40665391893463,4.477336814478207
39876,513,NA,NA,NA,0.5889,NA,9500,3,8,10.593529918142595,6.2422232654551655
39876,652,NA,NA,NA,0.6428,NA,9500,3,8,10.593529918142595,6.481577129276431
36048,147,NA,NA,NA,0.401,NA,9500,3,7,10.492606662672026,4.997212273764115
71588,4627,0.6126,1338,17843,0.2181,0.8468,14000,1,5,11.1786827411373,8.439880088313567
31488,550,NA,NA,NA,0.6944,NA,7917,3,6,10.35736179985198,6.311734809152915
37752,85991,NA,NA,19909,0.4981,0.2084,16690,3,6,10.538793733406223,11.3620095476529
37752,24,NA,NA,NA,0.2968,0.2195,16690,3,8,10.538793733406223,3.2188758248682006
37752,5,NA,NA,NA,0.25,0.3333,16690,3,6,10.538793733406223,1.791759469228055
36432,1854,NA,NA,12299,0.4657,NA,5256,1,5,10.50320278830352,7.5256399750415355
24421,95,NA,NA,NA,0.6023,NA,6333,3,8,10.103198696867215,4.564348191467836
18991,138,NA,NA,NA,0.9767,NA,NA,3,6,9.851720461714246,4.9344739331306915
22377,87,NA,NA,NA,0.6899,NA,6633,3,2,10.015788924623273,4.477336814478207
28363,165,NA,NA,NA,0.6751,NA,9833,3,3,10.252840757844124,5.111987788356544
39257,3992,NA,NA,20987,0.335,0.3803,5500,1,5,10.577885051258207,8.292298107063221
24565,92,NA,NA,NA,0.1778,NA,8769,3,8,10.109077944602749,4.532599493153256
102672,961,NA,NA,36468,0.6211,0.3333,24145,3,5,11.539294719990297,6.8690144506657065
21386,239,NA,NA,NA,0.3996,NA,6105,3,5,9.970491781316602,5.480638923341991
21386,273,NA,NA,NA,0.4526,NA,6105,3,5,9.970491781316602,5.6131281063880705
23921,152,NA,NA,NA,0.7674,NA,7851,3,2,10.082512013210788,5.030437921392435
19665,94,NA,NA,NA,0.6968,NA,2333,3,8,9.88659568486591,4.553876891600541
30214,1648,NA,NA,10649,0.2809,NA,NA,1,5,10.31606067210367,7.407924322559599
24407,127,NA,NA,NA,0.6907,NA,7050,3,5,10.102625255383492,4.852030263919617
30060,132,NA,NA,NA,0.6531,NA,7504,3,5,10.310950663306965,4.890349128221754
30072,75,NA,NA,NA,0.672,NA,5500,3,5,10.311349785244014,4.330733340286331
29898,63,NA,NA,NA,0.6848,NA,7719,3,3,10.30554686750946,4.1588830833596715
29204,155,NA,NA,NA,0.6682,NA,7485,3,6,10.282060965175976,5.049856007249537
41067,1962,NA,NA,NA,0.6791,NA,6886,3,6,10.622960158263622,7.5822291942764615
38673,617,NA,NA,NA,0.7029,NA,9500,3,6,10.562896961111214,6.42648845745769
57552,41254,0.6919,1113,24008,0.3774,0.522,14250,1,5,10.960444165935405,10.627527596538444
63394,9,NA,NA,NA,0.2308,NA,8550,1,2,11.057124498722958,2.302585092994046
63394,31,NA,NA,NA,0.3529,NA,8550,1,2,11.057124498722958,3.4657359027997265
46641,818,0.7229,1189,52511,0.2398,0.6343,18800,2,5,10.750235261617851,6.70808408385307
92405,652,0.7647,NA,33051,0.4852,0.2,16458,3,8,11.433936368719857,6.481577129276431
92405,629,0.8571,NA,33910,0.4992,1,16458,3,3,11.433936368719857,6.4457198193855785
92405,1226,1,NA,38904,0.3868,0.3333,16458,3,2,11.433936368719857,7.112327444710911
29138,70,NA,NA,NA,0.3407,NA,9500,3,3,10.279798443213942,4.2626798770413155
66318,394,NA,NA,NA,0.1569,NA,11250,1,5,11.10221663253901,5.978885764901122
24707,49,NA,NA,NA,0.7695,NA,6859,3,5,10.11484188327536,3.912023005428146
19499,44,NA,NA,NA,0.5714,NA,9833,3,3,9.878118461185586,3.8066624897703196
80137,967,0.1311,1520,83622,0.1552,NA,16750,2,5,11.291492948999805,6.875232087276577
31293,3098,NA,NA,11896,0.4349,NA,NA,1,5,10.351149709344082,8.038834757787749
21685,54,NA,NA,NA,0.5723,NA,5500,3,6,9.984376056269467,4.007333185232471
34509,583,NA,NA,30500,0.7536,NA,11501,3,3,10.44897543856412,6.369900982828227
24576,659,NA,NA,30987,0.6264,NA,6333,2,5,10.1095256359474,6.492239835020471
38916,9437,NA,NA,20752,0.4021,NA,6334,1,6,10.569160756095318,9.152499372286332
33003,122,NA,NA,NA,0.4928,NA,6211,3,8,10.404353745407546,4.812184355372417
34657,1222,1,NA,35587,0.5338,0.8182,9500,3,8,10.453255004416736,7.109062135687172
31141,1234,NA,NA,NA,0.7223,NA,9500,3,6,10.346280557910271,7.118826249062078
31723,88,NA,NA,NA,0.3061,NA,6333,3,3,10.364797248830204,4.48863636973214
45025,2618,0.8095,1180,35852,0.3881,0.5935,21500,2,1,10.714973170044157,7.870547844507712
35650,138,NA,NA,NA,0.4741,NA,7307,3,3,10.481504425842441,4.9344739331306915
31599,115,1,NA,NA,0.8838,NA,9500,3,5,10.360880753504652,4.7535901911063645
52873,1701,NA,NA,NA,0.6256,NA,11183,3,8,10.875648090574092,7.43955930913332
54914,405,NA,NA,40568,0.1845,0.5,15000,2,8,10.913523604095793,6.0063531596017325
22002,20,NA,NA,NA,1,NA,6333,3,5,9.99888863729938,3.044522437723423
27891,202,NA,NA,NA,0.4522,NA,9833,3,2,10.236059335123967,5.313205979041787
59986,6656,NA,NA,22228,0.4845,0.3495,14335,2,3,11.001866480644447,8.803424211600703
35225,131,NA,NA,NA,0.5773,NA,6333,3,2,10.469511336766882,4.882801922586371
41793,1409,NA,NA,NA,0.1405,NA,NA,1,6,10.640484140374335,7.251344983372214
30481,74,NA,NA,NA,0.7129,NA,8481,3,3,10.32485881766135,4.31748811353631
33079,132,NA,NA,NA,0.7233,NA,9389,3,3,10.40665391893463,4.890349128221754
29898,57,NA,NA,NA,0.2737,NA,7719,3,3,10.30554686750946,4.060443010546419
27384,133,NA,NA,NA,0.5816,NA,9500,3,6,10.217714180210022,4.897839799950911
25719,117,NA,NA,NA,0.5583,NA,9500,3,7,10.154985297346865,4.770684624465665
25117,53,NA,NA,NA,0.44,NA,6333,3,3,10.131300186698601,3.9889840465642745
25117,37,NA,NA,NA,0.3628,NA,6333,3,3,10.131300186698601,3.6375861597263857
25117,64,NA,NA,NA,0.4552,NA,6333,3,3,10.131300186698601,4.174387269895637
25088,152,NA,NA,NA,0.7148,NA,5775,3,5,10.130144923150134,5.030437921392435
20236,18,NA,NA,NA,0.4458,NA,5651,3,7,9.915218475411827,2.9444389791664403
33070,787,NA,NA,NA,0.7594,NA,9473,3,6,10.406381805975839,6.669498089857879
92405,202,1,NA,42634,0.4352,NA,16458,3,5,11.433936368719857,5.313205979041787
92405,751,0.8,NA,37232,0.3343,NA,16458,3,8,11.433936368719857,6.62273632394984
61575,317,NA,NA,NA,0.4732,NA,20000,3,8,11.028011222988738,5.762051382780177
36596,30828,NA,NA,15660,0.4732,0.5,11648,1,3,10.507694223799426,10.336211084415119
30917,0,NA,NA,NA,0.3182,NA,5250,3,7,10.33906147341461,0
21470,69,NA,NA,NA,0.7212,NA,9500,3,5,9.974411890872826,4.248495242049359
32864,460,0.3954,NA,32680,0.3726,0.2155,11005,2,5,10.400133112728284,6.133398042996649
33559,72,NA,NA,NA,0.6918,NA,9500,3,6,10.421060362759361,4.290459441148391
48318,5671,0.7236,1024,15571,0.2806,0.4291,13031,1,3,10.785559441023599,8.643297068211963
30060,124,NA,NA,NA,0.5413,NA,7504,3,3,10.310950663306965,4.8283137373023015
29898,785,NA,NA,NA,0.7609,NA,7719,3,3,10.30554686750946,6.666956792429207
30072,387,NA,NA,NA,0.6095,NA,5500,3,3,10.311349785244014,5.961005339623274
28710,364,NA,NA,NA,0.7635,NA,9304,3,2,10.26500077311511,5.8998973535824915
40669,498,NA,NA,28170,0.5407,0.6436,15215,3,8,10.613221410450464,6.212606095751519
34726,365,NA,NA,30421,0.7016,NA,12949,3,5,10.455243964904083,5.902633333401366
24707,72,NA,NA,NA,0.8597,NA,6859,3,5,10.11484188327536,4.290459441148391
23921,111,NA,NA,NA,0.5955,NA,7851,3,5,10.082512013210788,4.718498871295094
23589,145,NA,NA,NA,0.6244,NA,6333,3,5,10.068535780659627,4.983606621708336
61480,350,NA,NA,34801,0.7759,NA,16500,3,5,11.026467197652533,5.860786223465865
56899,2,NA,NA,NA,0.6,NA,10250,2,8,10.949033045267543,1.0986122886681098
23149,102,NA,NA,NA,0.5509,NA,8175,3,3,10.049706862037105,4.634728988229636
54990,543,1,NA,NA,0.1845,NA,15250,1,3,10.91490662950186,6.298949246855942
51129,172,NA,NA,NA,0.2238,NA,14000,1,3,10.842107129893346,5.153291594497779
31102,268,NA,NA,NA,0.7013,NA,10661,3,6,10.345027404781282,5.594711379601839
38673,573,NA,NA,NA,0.4708,NA,9500,3,8,10.562896961111214,6.352629396319567
22844,379,0.7565,NA,19138,0.6904,0.25,10500,2,9,10.036443779784754,5.940171252720432
56899,0,NA,NA,NA,NA,NA,10250,2,6,10.949033045267543,0
33070,419,NA,NA,NA,0.7623,NA,9473,3,6,10.406381805975839,6.040254711277414
92405,622,1,NA,38480,0.3985,NA,16458,3,5,11.433936368719857,6.434546518787453
40694,632,NA,NA,19698,0.6411,0.4324,13000,2,4,10.613835940415848,6.450470422144176
26956,75,NA,NA,NA,0.4853,NA,7116,3,8,10.201961186066107,4.330733340286331
47327,2686,NA,NA,26033,0.5526,0.28,12564,2,3,10.76483623614599,7.8961806086154915
26905,381,NA,NA,NA,0.3909,NA,NA,3,9,10.20006742192352,5.945420608606575
47865,553,NA,NA,NA,0.2926,NA,3972,3,8,10.776139827380453,6.317164686747284
51222,1428,NA,NA,NA,0.5554,NA,11574,3,2,10.843924406238362,7.264730177929867
33273,0,NA,NA,NA,NA,NA,7667,3,6,10.41250153627285,0
29839,90,NA,NA,NA,0.8029,NA,7917,3,4,10.303571541691813,4.51085950651685
27035,185,NA,NA,NA,0.6295,NA,7389,3,6,10.204887601816106,5.225746673713202
34657,588,1,NA,43045,0.6359,NA,9500,3,6,10.453255004416736,6.3784261836515865
20809,117,NA,NA,NA,0.1659,NA,6333,3,2,9.94314086441278,4.770684624465665
24900,887,NA,NA,NA,0.7279,NA,9418,3,3,10.1226230824528,6.78897174299217
22844,325,0.5952,NA,19625,0.6357,NA,10500,2,9,10.036443779784754,5.786897381366708
22844,468,0.6818,NA,17523,0.4165,NA,10500,2,9,10.036443779784754,6.150602768446279
30848,1217,NA,NA,NA,0.7214,NA,9433,3,8,10.336827197410273,7.1049654482698426
34509,334,NA,NA,31248,0.781,NA,11501,3,5,10.44897543856412,5.814130531825066
30280,139,NA,NA,NA,0.5983,NA,7917,3,6,10.318242707551384,4.941642422609304
38673,424,NA,NA,NA,0.5065,NA,9500,3,6,10.562896961111214,6.052089168924417
41472,636,NA,NA,NA,0.4661,NA,9321,3,8,10.632773779711947,6.456769655572163
31912,61,NA,NA,25440,0.7719,NA,8178,3,2,10.370737393585243,4.127134385045092
42759,344,NA,NA,30005,0.5236,NA,12663,3,5,10.66333497852314,5.84354441703136
36920,566,NA,NA,33587,0.7384,NA,9100,3,2,10.516508688616788,6.340359303727752
34104,682,NA,NA,28452,0.7503,NA,13127,3,3,10.437169958445047,6.52649485957079
29839,58,NA,NA,NA,0.8172,NA,7917,3,4,10.303571541691813,4.07753744390572
36048,57,NA,NA,NA,0.7436,NA,9500,3,3,10.492606662672026,4.060443010546419
31330,113,NA,NA,NA,0.3354,NA,4858,3,4,10.352331383946238,4.736198448394496
27407,147,NA,NA,NA,0.338,NA,8028,3,7,10.218553734200675,4.997212273764115
34657,335,1,NA,41613,0.5794,NA,9500,3,5,10.453255004416736,5.817111159963204
34657,428,NA,NA,NA,0.6709,NA,9500,3,5,10.453255004416736,6.061456918928017
34657,562,1,NA,41932,0.6051,NA,9500,3,6,10.453255004416736,6.333279628139691
34657,1229,1,NA,42097,0.5957,NA,9500,3,6,10.453255004416736,7.114769448366463
23921,92,NA,NA,NA,0.5638,NA,7851,3,5,10.082512013210788,4.532599493153256
26236,171,NA,NA,NA,0.4615,NA,7307,3,3,10.174887792413626,5.147494476813453
30461,237,NA,NA,NA,0.4512,NA,7917,3,5,10.324202455851168,5.472270673671475
29392,223,NA,NA,35532,0.5896,NA,9500,3,3,10.288477807454907,5.4116460518550396
38317,69,NA,NA,NA,0.8438,NA,9773,3,8,10.553648940919915,4.248495242049359
38317,305,NA,NA,NA,0.5855,NA,9773,3,8,10.553648940919915,5.723585101952381
38317,114,NA,NA,NA,0.6188,NA,9773,3,8,10.553648940919915,4.74493212836325
26905,263,NA,NA,NA,0.4991,NA,NA,3,9,10.20006742192352,5.575949103146316
38317,78,NA,NA,NA,0.8219,NA,9773,3,8,10.553648940919915,4.3694478524670215
51953,29,NA,NA,31270,0.6032,NA,12000,3,2,10.858094742694488,3.4011973816621555
39645,257,NA,NA,39585,0.3855,NA,24262,3,7,10.5877201157065,5.552959584921617
37518,594,NA,NA,35847,0.3464,NA,20000,3,7,10.532576096795353,6.38856140554563
30848,855,NA,NA,NA,0.7258,NA,9433,3,8,10.336827197410273,6.752270376141742
31141,657,NA,NA,NA,0.7355,NA,9500,3,6,10.346280557910271,6.489204931325317
36909,251,0.8966,NA,27494,0.5654,NA,11756,2,5,10.516210702728278,5.529429087511423
61480,813,NA,NA,34872,0.5717,NA,16500,3,5,11.026467197652533,6.70196036600254
31349,178,NA,NA,29094,0.2973,NA,9500,2,6,10.352937647625682,5.187385805840755
55736,1219,1,NA,30295,0.7092,NA,14750,2,6,10.928381536709955,7.106606137727303
31488,481,NA,NA,NA,0.7115,NA,7917,3,6,10.35736179985198,6.1779441140506
61480,1161,NA,NA,34872,0.5082,NA,16500,3,6,11.026467197652533,7.057897937411856
61480,1027,NA,NA,35603,0.46,NA,16500,3,5,11.026467197652533,6.93537044601511
